date,ticker,trade_type,position_type,quantity,price,value,strike,expiration,option_type,strategy,exit_reason
2021-05-07,QCOM,close,option,1,7.231836177547912,723.1836177547912,127,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-07,SPY,close,option,-43,5.091064477294651,-21891.577252367,395,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-07,NVDA,close,option,30,1.085277536300664,3255.8326089019915,15,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-07,MSFT,close,option,3,8.523774394650417,2557.132318395125,244,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-07,GOOGL,close,option,2,4.321780214385086,864.3560428770172,117,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-07,AVGO,close,option,4,1.859579048634778,743.8316194539112,41,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-07,GOOG,close,option,2,4.247743009547939,849.5486019095879,119,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-07,COST,close,option,1,7.732128292337791,773.2128292337791,362,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-07,NFLX,close,option,1,27.252476330674625,2725.2476330674626,509,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-07,PG,close,option,1,2.9933916906757148,299.33916906757145,123,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-07,KO,close,option,3,0.8350088733280465,250.50266199841394,48,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-07,GE,close,option,1,2.8942431677102007,289.4243167710201,66,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-07,PEP,close,option,1,3.4266543293550598,342.665432935506,130,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-07,ACN,close,option,1,7.2144956845887975,721.4495684588798,278,2021-06-02,call,reverse_dispersion,stop_loss
2021-05-07,TMO,close,option,1,20.866800984153627,2086.680098415363,463,2021-06-02,call,reverse_dispersion,stop_loss
2021-05-07,DIS,close,option,1,4.789461528773941,478.9461528773941,183,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-07,QCOM,close,option,1,6.843102031053348,684.3102031053348,126,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-10,GOOG,close,option,1,4.073061627969331,407.3061627969331,118,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-10,ACN,close,option,1,4.654091965628652,465.4091965628652,276,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-10,QCOM,close,option,1,4.677822241495157,467.78222414951574,125,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-10,MCD,close,option,1,4.028266927455675,402.8266927455675,215,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-10,ACN,close,option,1,5.722048885193743,572.2048885193743,278,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-10,TMO,close,option,1,19.562939065333467,1956.2939065333467,460,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-10,MCD,close,option,1,4.49662599780622,449.662599780622,216,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-10,MCD,close,option,1,4.131318256466528,413.1318256466528,215,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-10,ACN,close,option,1,5.823471188358525,582.3471188358525,278,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-11,GE,close,option,1,2.9120869268412406,291.20869268412406,64,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-12,MCD,close,option,1,3.919161441507029,391.9161441507029,212,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-12,RTX,close,option,1,1.8851199388664348,188.5119938866435,76,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-12,WMT,close,option,3,0.9419342512587043,282.5802753776113,44,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-12,KO,close,option,2,1.0048073546399188,200.96147092798375,48,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-12,RTX,close,option,1,2.617267401901657,261.7267401901657,75,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-12,WMT,close,option,3,0.9419342512587043,282.5802753776113,44,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-12,KO,close,option,2,1.0048073546399188,200.96147092798375,48,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-12,RTX,close,option,1,2.1713480030775223,217.13480030775224,76,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-12,HD,close,option,1,8.594001721716182,859.4001721716182,300,2021-06-02,call,reverse_dispersion,stop_loss
2021-05-13,MRK,close,option,1,1.1932210573967907,119.32210573967907,65,2021-05-28,put,reverse_dispersion,stop_loss
2021-05-14,HD,close,option,1,8.626458011091017,862.6458011091017,294,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-14,META,close,option,1,16.96701077188459,1696.7010771884588,321,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-14,UNH,close,option,1,12.376635954800605,1237.6635954800604,383,2021-06-02,call,reverse_dispersion,stop_loss
2021-05-14,IBM,close,option,1,4.556790078895979,455.67900788959787,116,2021-06-02,call,reverse_dispersion,stop_loss
2021-05-14,ABT,close,option,1,3.4099801784254566,340.99801784254566,112,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-17,HD,close,option,1,7.344879906781102,734.4879906781102,290,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-17,HD,close,option,1,6.316670190813184,631.6670190813184,295,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-17,PEP,close,option,1,3.417284654206597,341.7284654206597,128,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-17,T,close,option,2,0.6022642901889732,120.45285803779464,18,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-17,T,close,option,2,0.6022642901889732,120.45285803779464,18,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-17,VZ,close,option,1,0.8288846341999019,82.88846341999019,46,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-17,T,close,option,3,0.6166743949414055,185.00231848242166,18,2021-06-02,call,reverse_dispersion,stop_loss
2021-05-17,VZ,close,option,2,0.8554930948823092,171.09861897646184,46,2021-06-02,call,reverse_dispersion,stop_loss
2021-05-18,META,close,option,1,12.103939961216582,1210.3939961216583,306,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-18,KO,close,option,3,0.6370999923745408,191.12999771236224,48,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-18,IBM,close,option,1,4.0442227321721305,404.42227321721305,115,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-18,T,close,option,3,0.20001988769246548,60.00596630773964,18,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-18,IBM,close,option,1,4.051756471767909,405.1756471767909,116,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-18,VZ,close,option,2,0.5871376484822513,117.42752969645025,46,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-18,WMT,close,option,3,0.978795568497123,293.6386705491369,45,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-18,ORCL,close,option,1,2.9798986549590154,297.98986549590154,73,2021-06-02,call,reverse_dispersion,stop_loss
2021-05-19,WFC,close,option,1,1.9693637267929347,196.93637267929347,41,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-19,PM,close,option,1,1.8924661407301855,189.24661407301855,78,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-19,PM,close,option,1,1.8924661407301855,189.24661407301855,78,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-19,WFC,close,option,1,2.238074650321753,223.8074650321753,41,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-19,IBM,close,option,1,4.826885282092363,482.68852820923627,114,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-19,CRM,close,option,1,9.264845488080624,926.4845488080624,223,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-19,CVX,close,option,1,2.6661882211263617,266.61882211263617,90,2021-06-02,call,reverse_dispersion,stop_loss
2021-05-19,WFC,close,option,1,2.299030244051199,229.90302440511988,41,2021-06-02,call,reverse_dispersion,stop_loss
2021-05-19,AMGN,close,option,1,10.358488793576484,1035.8488793576485,216,2021-06-02,call,reverse_dispersion,stop_loss
2021-05-20,NVDA,close,option,30,0.8023879998473404,2407.1639995420214,15,2021-05-28,put,reverse_dispersion,stop_loss
2021-05-20,VZ,close,option,2,0.6455586344414463,129.11172688828927,45,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-20,META,close,option,1,17.696417235281103,1769.6417235281103,328,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-20,AVGO,close,option,3,2.2304459847638824,669.1337954291647,43,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-20,UNH,close,option,1,12.381215632602874,1238.1215632602875,379,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-20,BAC,close,option,1,1.4706349751787897,147.06349751787897,37,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-20,CVX,close,option,1,3.821710766538459,382.1710766538459,87,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-20,ISRG,close,option,1,17.937328027119833,1793.7328027119834,288,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-20,XOM,close,option,2,2.261051556314861,452.2103112629722,50,2021-06-02,call,reverse_dispersion,stop_loss
2021-05-20,BAC,close,option,2,1.5068627118737226,301.3725423747445,37,2021-06-02,call,reverse_dispersion,stop_loss
2021-05-20,ADBE,close,option,1,19.045905009761384,1904.5905009761384,503,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-20,NOW,close,option,1,32.306840769386895,3230.6840769386895,490,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-21,NVDA,close,option,31,0.6955099288960023,2156.0807795776072,15,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-24,MSFT,close,option,2,4.732237342517038,946.4474685034077,246,2021-05-28,put,reverse_dispersion,stop_loss
2021-05-24,ISRG,close,option,1,13.65196561765734,1365.1965617657338,290,2021-05-28,put,reverse_dispersion,stop_loss
2021-05-24,GOOGL,close,option,2,3.0674854722549867,613.4970944509973,119,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-24,GOOG,close,option,1,2.9518988428140176,295.18988428140176,121,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-24,ISRG,close,option,1,14.302295237695233,1430.2295237695234,288,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-24,GOOG,close,option,1,2.395878258431324,239.5878258431324,120,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-24,UNH,close,option,1,13.499648614818511,1349.9648614818511,376,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-24,MA,close,option,1,12.088652820757659,1208.865282075766,374,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-24,CRM,close,option,1,6.38755517096817,638.755517096817,229,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-24,ADBE,close,option,1,15.05093690708901,1505.093690708901,508,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-24,AMGN,close,option,1,10.509510072462888,1050.9510072462888,211,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-24,V,close,option,1,5.088734841774368,508.8734841774368,226,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-24,MA,close,option,1,10.328554129221061,1032.855412922106,371,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-24,PLTR,close,option,1,1.6841363439663244,168.41363439663243,22,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-24,ISRG,close,option,1,15.455299810713512,1545.5299810713514,289,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-25,ABT,close,option,1,2.716285940074343,271.6285940074343,113,2021-05-28,put,reverse_dispersion,stop_loss
2021-05-25,ADBE,close,option,1,12.016614065754084,1201.6614065754084,515,2021-05-28,put,reverse_dispersion,stop_loss
2021-05-25,CRM,close,option,1,8.38281425809754,838.281425809754,233,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-25,ABT,close,option,1,3.0996018065786473,309.9601806578647,113,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-25,ADBE,close,option,1,15.274551748190845,1527.4551748190845,516,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-25,NOW,close,option,1,30.19132614354902,3019.132614354902,505,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-25,XOM,close,option,2,2.046816810521051,409.3633621042102,49,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-25,PLTR,close,option,1,1.9970561540227614,199.70561540227612,23,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-25,NOW,close,option,1,30.96067191078822,3096.0671910788224,506,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-25,MRK,close,option,1,2.008849921450988,200.8849921450988,64,2021-06-02,call,reverse_dispersion,stop_loss
2021-05-26,CRM,close,option,1,7.774236259440869,777.4236259440869,236,2021-05-28,put,reverse_dispersion,stop_loss
2021-05-26,PLTR,close,option,1,1.925786466957888,192.5786466957888,24,2021-05-28,put,reverse_dispersion,stop_loss
2021-05-26,PLTR,close,option,1,1.4055954509433217,140.55954509433218,23,2021-06-01,put,reverse_dispersion,stop_loss
2021-05-26,AMGN,close,option,1,6.7617996981329895,676.179969813299,207,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-27,PM,close,option,1,1.9506850524214627,195.06850524214627,77,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-27,TMO,close,option,1,13.188977721002573,1318.8977721002573,481,2021-05-28,put,reverse_dispersion,stop_loss
2021-05-27,PG,close,option,1,2.433652516417226,243.36525164172258,121,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-27,ABBV,close,option,1,1.5722629282850846,157.22629282850846,96,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-27,PG,close,option,1,1.7267405872516548,172.67405872516548,122,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-27,ABBV,close,option,1,1.5722629282850846,157.22629282850846,96,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-27,MRK,close,option,1,1.511853691359569,151.1853691359569,63,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-27,TSLA,close,option,1,18.86371026243836,1886.371026243836,228,2021-06-02,put,reverse_dispersion,stop_loss
2021-05-28,AAPL,close,option,5,0.01,5.0,131,2021-05-28,put,reverse_dispersion,stop_loss
2021-05-28,AMZN,close,option,2,0.01,2.0,173,2021-05-28,put,reverse_dispersion,stop_loss
2021-05-28,TSLA,close,option,1,0.01,1.0,231,2021-05-28,put,reverse_dispersion,stop_loss
2021-05-28,JPM,close,option,1,0.01,1.0,137,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-28,LLY,close,option,1,0.01,1.0,173,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-28,UNH,close,option,1,0.01,1.0,372,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-28,MA,close,option,1,0.01,1.0,387,2021-05-28,put,reverse_dispersion,stop_loss
2021-05-28,COST,close,option,1,0.01,1.0,352,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-28,PG,close,option,1,0.01,1.0,120,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-28,JNJ,close,option,1,0.01,1.0,145,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-28,WMT,close,option,2,0.01,2.0,43,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-28,BAC,close,option,1,0.01,1.0,36,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-28,ORCL,close,option,1,0.01,1.0,71,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-28,LIN,close,option,1,0.01,1.0,272,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-28,PEP,close,option,1,0.01,1.0,126,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-28,NOW,close,option,1,0.01,1.0,557,2021-05-28,put,reverse_dispersion,stop_loss
2021-05-28,GS,close,option,1,0.01,1.0,315,2021-05-28,call,reverse_dispersion,stop_loss
2021-05-28,COST,close,option,1,6.469800970097566,646.9800970097566,356,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-28,COST,close,option,1,7.2008519521615995,720.08519521616,355,2021-06-01,call,reverse_dispersion,stop_loss
2021-05-28,ORCL,close,option,1,2.698043629919951,269.8043629919951,72,2021-06-01,call,reverse_dispersion,stop_loss
2021-06-01,AAPL,close,option,5,0.01,5.0,131,2021-06-01,put,reverse_dispersion,stop_loss
2021-06-01,AMZN,close,option,2,0.01,2.0,174,2021-06-01,put,reverse_dispersion,stop_loss
2021-06-01,LLY,close,option,1,0.01,1.0,175,2021-06-01,call,reverse_dispersion,stop_loss
2021-06-01,MA,close,option,1,0.01,1.0,381,2021-06-01,put,reverse_dispersion,stop_loss
2021-06-01,JNJ,close,option,1,0.01,1.0,147,2021-06-01,call,reverse_dispersion,stop_loss
2021-06-01,ORCL,close,option,1,0.01,1.0,72,2021-06-01,call,reverse_dispersion,stop_loss
2021-06-01,MRK,close,option,1,0.01,1.0,62,2021-06-01,call,reverse_dispersion,stop_loss
2021-06-01,QCOM,close,option,1,0.01,1.0,131,2021-06-01,put,reverse_dispersion,stop_loss
2021-06-01,GS,close,option,1,0.01,1.0,320,2021-06-01,call,reverse_dispersion,stop_loss
2021-06-01,AMZN,close,option,3,0.01,3.0,173,2021-06-01,put,reverse_dispersion,stop_loss
2021-06-01,TSLA,close,option,1,0.01,1.0,236,2021-06-01,put,reverse_dispersion,stop_loss
2021-06-01,LLY,close,option,1,0.01,1.0,175,2021-06-01,call,reverse_dispersion,stop_loss
2021-06-01,JNJ,close,option,1,0.01,1.0,145,2021-06-01,call,reverse_dispersion,stop_loss
2021-06-01,LIN,close,option,1,0.01,1.0,271,2021-06-01,call,reverse_dispersion,stop_loss
2021-06-01,GS,close,option,1,0.01,1.0,315,2021-06-01,call,reverse_dispersion,stop_loss
2021-06-01,JNJ,close,option,1,1.7914320561836803,179.14320561836803,147,2021-06-02,call,reverse_dispersion,stop_loss
2021-06-02,AAPL,close,option,7,0.01,7.000000000000001,130,2021-06-02,put,reverse_dispersion,stop_loss
2021-06-02,AMZN,close,option,3,0.01,3.0,169,2021-06-02,put,reverse_dispersion,stop_loss
2021-06-02,JPM,close,option,1,0.01,1.0,138,2021-06-02,call,reverse_dispersion,stop_loss
2021-06-02,LLY,close,option,1,0.01,1.0,178,2021-06-02,call,reverse_dispersion,stop_loss
2021-06-02,GS,close,option,1,0.01,1.0,317,2021-06-02,call,reverse_dispersion,stop_loss
2021-06-09,SPY,open,option,54,8.639913559421672,46655.53322087703,398,2021-07-09,call,reverse_dispersion,
2021-06-09,SPY,open,option,61,7.657743733102137,46712.23677192304,398,2021-07-09,put,reverse_dispersion,
2021-06-09,AAPL,open,option,-12,4.5560588153709105,-5467.270578445093,125,2021-07-09,call,reverse_dispersion,
2021-06-09,AAPL,open,option,-11,4.775774097975045,-5253.35150777255,125,2021-07-09,put,reverse_dispersion,
2021-06-09,NVDA,open,option,-40,1.2492165365229742,-4996.866146091897,17,2021-07-09,call,reverse_dispersion,
2021-06-09,NVDA,open,option,-55,0.8986357483067646,-4942.496615687205,17,2021-07-09,put,reverse_dispersion,
2021-06-09,MSFT,open,option,-5,8.998926858167465,-4499.463429083733,246,2021-07-09,call,reverse_dispersion,
2021-06-09,MSFT,open,option,-5,8.831112056794495,-4415.556028397248,246,2021-07-09,put,reverse_dispersion,
2021-06-09,AMZN,open,option,-5,5.953368416173419,-2976.684208086709,164,2021-07-09,call,reverse_dispersion,
2021-06-09,AMZN,open,option,-5,5.62650571655945,-2813.252858279725,164,2021-07-09,put,reverse_dispersion,
